# t m[0] m[1] m[2] m[3] m[4] m[5] m[6] m[7] m[8] m[9] m[10] m[11] m[12] m[13] m[14] m[15] m[16] m[17] m[18] m[19]
8.289999999999999843e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.169330253031827249e+00 0.000000000000000000e+00 5.460193681061996429e+00 0.000000000000000000e+00 4.797728847168907862e+01 0.000000000000000000e+00 6.464895126440453623e+02 0.000000000000000000e+00 1.206388165659772130e+04 0.000000000000000000e+00 2.931283690110599273e+05 0.000000000000000000e+00 8.897898177059380338e+06 0.000000000000000000e+00 3.275061897795655131e+08 0.000000000000000000e+00 1.429086351910736847e+10 0.000000000000000000e+00
8.300000000000000086e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.169534511479392913e+00 0.000000000000000000e+00 5.463706196778087332e+00 0.000000000000000000e+00 4.803570191201438888e+01 0.000000000000000000e+00 6.476963892638987090e+02 0.000000000000000000e+00 1.209494332689157454e+04 0.000000000000000000e+00 2.941047912578945979e+05 0.000000000000000000e+00 8.934633132276551798e+06 0.000000000000000000e+00 3.291312428908806443e+08 0.000000000000000000e+00 1.437413969128220558e+10 0.000000000000000000e+00
8.309999999999999245e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.169738769926958355e+00 0.000000000000000000e+00 5.467220092133226572e+00 0.000000000000000000e+00 4.809416906275824033e+01 0.000000000000000000e+00 6.489051169477675103e+02 0.000000000000000000e+00 1.212607376203932108e+04 0.000000000000000000e+00 2.950840908408596879e+05 0.000000000000000000e+00 8.971504897662715986e+06 0.000000000000000000e+00 3.307636738170835972e+08 0.000000000000000000e+00 1.445786469171379662e+10 0.000000000000000000e+00
8.319999999999999488e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.169943028374524019e+00 0.000000000000000000e+00 5.470735367368365409e+00 0.000000000000000000e+00 4.815268995846361122e+01 0.000000000000000000e+00 6.501156979486936507e+02 0.000000000000000000e+00 1.215727309036957377e+04 0.000000000000000000e+00 2.960662751657540211e+05 0.000000000000000000e+00 9.008513928763387725e+06 0.000000000000000000e+00 3.324035130051990151e+08 0.000000000000000000e+00 1.454204074650774193e+10 0.000000000000000000e+00
8.329999999999999731e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.170147286822089461e+00 0.000000000000000000e+00 5.474252022724458655e+00 0.000000000000000000e+00 4.821126463368706538e+01 0.000000000000000000e+00 6.513281345217897069e+02 0.000000000000000000e+00 1.218854144040770007e+04 0.000000000000000000e+00 2.970513516547654290e+05 0.000000000000000000e+00 9.045660682465977967e+06 0.000000000000000000e+00 3.340507910155988336e+08 0.000000000000000000e+00 1.462667009187206841e+10 0.000000000000000000e+00
8.339999999999999974e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.170351545269654903e+00 0.000000000000000000e+00 5.477770058442457568e+00 0.000000000000000000e+00 4.826989312299873802e+01 0.000000000000000000e+00 6.525424289242407667e+02 0.000000000000000000e+00 1.221987894087607310e+04 0.000000000000000000e+00 2.980393277465018909e+05 0.000000000000000000e+00 9.082945617003267631e+06 0.000000000000000000e+00 3.357055385223802328e+08 0.000000000000000000e+00 1.471175497415895844e+10 0.000000000000000000e+00
8.349999999999999133e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.170555803717220567e+00 0.000000000000000000e+00 5.481289474763316960e+00 0.000000000000000000e+00 4.832857546098232149e+01 0.000000000000000000e+00 6.537585834153053383e+02 0.000000000000000000e+00 1.225128572069430811e+04 0.000000000000000000e+00 2.990302108960219193e+05 0.000000000000000000e+00 9.120369191956855357e+06 0.000000000000000000e+00 3.373677863137434125e+08 0.000000000000000000e+00 1.479729764990653992e+10 0.000000000000000000e+00
8.359999999999999376e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.170760062164786008e+00 0.000000000000000000e+00 5.484810271927989866e+00 0.000000000000000000e+00 4.838731168223507950e+01 0.000000000000000000e+00 6.549766002563178517e+02 0.000000000000000000e+00 1.228276190897950801e+04 0.000000000000000000e+00 3.000240085748653510e+05 0.000000000000000000e+00 9.157931868260636926e+06 0.000000000000000000e+00 3.390375652923724651e+08 0.000000000000000000e+00 1.488330038588092613e+10 0.000000000000000000e+00
8.369999999999999619e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.170964320612351672e+00 0.000000000000000000e+00 5.488332450177427546e+00 0.000000000000000000e+00 4.844610182136788978e+01 0.000000000000000000e+00 6.561964817106880901e+02 0.000000000000000000e+00 1.231430763504649622e+04 0.000000000000000000e+00 3.010207282710840227e+05 0.000000000000000000e+00 9.195634108204267919e+06 0.000000000000000000e+00 3.407149064758139849e+08 0.000000000000000000e+00 1.496976545911828804e+10 0.000000000000000000e+00
8.379999999999999862e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.171168579059917114e+00 0.000000000000000000e+00 5.491856009752584811e+00 0.000000000000000000e+00 4.850494591300513036e+01 0.000000000000000000e+00 6.574182300439042592e+02 0.000000000000000000e+00 1.234592302840805314e+04 0.000000000000000000e+00 3.020203774892723886e+05 0.000000000000000000e+00 9.233476375436650589e+06 0.000000000000000000e+00 3.423998409968602657e+08 0.000000000000000000e+00 1.505669515696719170e+10 0.000000000000000000e+00
8.390000000000000105e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.171372837507482778e+00 0.000000000000000000e+00 5.495380950894412919e+00 0.000000000000000000e+00 4.856384399178483591e+01 0.000000000000000000e+00 6.586418475235334427e+02 0.000000000000000000e+00 1.237760821877516719e+04 0.000000000000000000e+00 3.030229637505985447e+05 0.000000000000000000e+00 9.271459134969433770e+06 0.000000000000000000e+00 3.440924001039317846e+08 0.000000000000000000e+00 1.514409177713104820e+10 0.000000000000000000e+00
8.399999999999999264e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.171577095955048220e+00 0.000000000000000000e+00 5.498907273843865795e+00 0.000000000000000000e+00 4.862279609235855560e+01 0.000000000000000000e+00 6.598673364192229656e+02 0.000000000000000000e+00 1.240936333605727305e+04 0.000000000000000000e+00 3.040284945928347879e+05 0.000000000000000000e+00 9.309582853180492297e+06 0.000000000000000000e+00 3.457926151614608169e+08 0.000000000000000000e+00 1.523195762771072388e+10 0.000000000000000000e+00
8.409999999999999507e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.171781354402613662e+00 0.000000000000000000e+00 5.502434978841898250e+00 0.000000000000000000e+00 4.868180224939148104e+01 0.000000000000000000e+00 6.610946990027021002e+02 0.000000000000000000e+00 1.244118851036248452e+04 0.000000000000000000e+00 3.050369775703892810e+05 0.000000000000000000e+00 9.347847997817466035e+06 0.000000000000000000e+00 3.475005176502774954e+08 0.000000000000000000e+00 1.532029502724732780e+10 0.000000000000000000e+00
8.419999999999999750e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.171985612850179326e+00 0.000000000000000000e+00 5.505964066129461543e+00 0.000000000000000000e+00 4.874086249756236100e+01 0.000000000000000000e+00 6.623239375477832027e+02 0.000000000000000000e+00 1.247308387199785102e+04 0.000000000000000000e+00 3.060484202543357969e+05 0.000000000000000000e+00 9.386255038001233712e+06 0.000000000000000000e+00 3.492161391679947972e+08 0.000000000000000000e+00 1.540910630476510048e+10 0.000000000000000000e+00
8.429999999999999993e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.172189871297744768e+00 0.000000000000000000e+00 5.509494535947508709e+00 0.000000000000000000e+00 4.879997687156351560e+01 0.000000000000000000e+00 6.635550543303629638e+02 0.000000000000000000e+00 1.250504955146957582e+04 0.000000000000000000e+00 3.070628302324457909e+05 0.000000000000000000e+00 9.424804444229464978e+06 0.000000000000000000e+00 3.509395114293968678e+08 0.000000000000000000e+00 1.549839379981454277e+10 0.000000000000000000e+00
8.439999999999999152e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.172394129745310210e+00 0.000000000000000000e+00 5.513026388536992783e+00 0.000000000000000000e+00 4.885914540610089318e+01 0.000000000000000000e+00 6.647880516284236592e+02 0.000000000000000000e+00 1.253708567948328346e+04 0.000000000000000000e+00 3.080802151092187851e+05 0.000000000000000000e+00 9.463496688380129635e+06 0.000000000000000000e+00 3.526706662668269873e+08 0.000000000000000000e+00 1.558815986251563263e+10 0.000000000000000000e+00
8.449999999999999395e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.172598388192875873e+00 0.000000000000000000e+00 5.516559624138867690e+00 0.000000000000000000e+00 4.891836813589401345e+01 0.000000000000000000e+00 6.660229317220350822e+02 0.000000000000000000e+00 1.256919238694425076e+04 0.000000000000000000e+00 3.091005825059140334e+05 0.000000000000000000e+00 9.502332243715068325e+06 0.000000000000000000e+00 3.544096356305779219e+08 0.000000000000000000e+00 1.567840685360128593e+10 0.000000000000000000e+00
8.459999999999999638e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.172802646640441315e+00 0.000000000000000000e+00 5.520094242994085576e+00 0.000000000000000000e+00 4.897764509567601010e+01 0.000000000000000000e+00 6.672596968933551125e+02 0.000000000000000000e+00 1.260136980495763783e+04 0.000000000000000000e+00 3.101239400605810224e+05 0.000000000000000000e+00 9.541311584883486852e+06 0.000000000000000000e+00 3.561564515892817974e+08 0.000000000000000000e+00 1.576913714446085930e+10 0.000000000000000000e+00
8.469999999999999881e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.173006905088006979e+00 0.000000000000000000e+00 5.523630245343600365e+00 0.000000000000000000e+00 4.903697632019357400e+01 0.000000000000000000e+00 6.684983494266313073e+02 0.000000000000000000e+00 1.263361806482874454e+04 0.000000000000000000e+00 3.111502954280911945e+05 0.000000000000000000e+00 9.580435187925552949e+06 0.000000000000000000e+00 3.579111463303026557e+08 0.000000000000000000e+00 1.586035311718391991e+10 0.000000000000000000e+00
8.480000000000000124e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.173211163535572421e+00 0.000000000000000000e+00 5.527167631428365091e+00 0.000000000000000000e+00 4.909636184420703842e+01 0.000000000000000000e+00 6.697388916082026071e+02 0.000000000000000000e+00 1.266593729806325246e+04 0.000000000000000000e+00 3.121796562801686814e+05 0.000000000000000000e+00 9.619703530275940895e+06 0.000000000000000000e+00 3.596737521601294875e+08 0.000000000000000000e+00 1.595205716460413933e+10 0.000000000000000000e+00
8.489999999999999283e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.173415421983138085e+00 0.000000000000000000e+00 5.530706401489331903e+00 0.000000000000000000e+00 4.915580170249032221e+01 0.000000000000000000e+00 6.709813257265001312e+02 0.000000000000000000e+00 1.269832763636745403e+04 0.000000000000000000e+00 3.132120303054220858e+05 0.000000000000000000e+00 9.659117090767391026e+06 0.000000000000000000e+00 3.614443015047699809e+08 0.000000000000000000e+00 1.604425169034332466e+10 0.000000000000000000e+00
8.499999999999999526e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.173619680430703527e+00 0.000000000000000000e+00 5.534246555767454723e+00 0.000000000000000000e+00 4.921529592983094403e+01 0.000000000000000000e+00 6.722256540720491103e+02 0.000000000000000000e+00 1.273078921164852545e+04 0.000000000000000000e+00 3.142474252093757968e+05 0.000000000000000000e+00 9.698676349634306505e+06 0.000000000000000000e+00 3.632228269101471305e+08 0.000000000000000000e+00 1.613693910885568810e+10 0.000000000000000000e+00
8.509999999999999769e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.173823938878268969e+00 0.000000000000000000e+00 5.537788094503685699e+00 0.000000000000000000e+00 4.927484456103003652e+01 0.000000000000000000e+00 6.734718789374696826e+02 0.000000000000000000e+00 1.276332215601472672e+04 0.000000000000000000e+00 3.152858487145007239e+05 0.000000000000000000e+00 9.738381788516322151e+06 0.000000000000000000e+00 3.650093610424942374e+08 0.000000000000000000e+00 1.623012184547216415e+10 0.000000000000000000e+00
8.520000000000000013e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.174028197325834633e+00 0.000000000000000000e+00 5.541331017938979642e+00 0.000000000000000000e+00 4.933444763090236052e+01 0.000000000000000000e+00 6.747200026174784853e+02 0.000000000000000000e+00 1.279592660177568177e+04 0.000000000000000000e+00 3.163273085602465435e+05 0.000000000000000000e+00 9.778233890461903065e+06 0.000000000000000000e+00 3.668039366887537837e+08 0.000000000000000000e+00 1.632380233644499207e+10 0.000000000000000000e+00
8.529999999999999171e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.174232455773400075e+00 0.000000000000000000e+00 5.544875326314286923e+00 0.000000000000000000e+00 4.939410517427624825e+01 0.000000000000000000e+00 6.759700274088895640e+02 0.000000000000000000e+00 1.282860268144260408e+04 0.000000000000000000e+00 3.173718125030726078e+05 0.000000000000000000e+00 9.818233139931933954e+06 0.000000000000000000e+00 3.686065867569753528e+08 0.000000000000000000e+00 1.641798302899241638e+10 0.000000000000000000e+00
8.539999999999999414e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.174436714220965738e+00 0.000000000000000000e+00 5.548421019870563242e+00 0.000000000000000000e+00 4.945381722599368857e+01 0.000000000000000000e+00 6.772219556106168739e+02 0.000000000000000000e+00 1.286135052772854579e+04 0.000000000000000000e+00 3.184193683164798422e+05 0.000000000000000000e+00 9.858380022803355008e+06 0.000000000000000000e+00 3.704173442767170668e+08 0.000000000000000000e+00 1.651266638134359550e+10 0.000000000000000000e+00
8.549999999999999658e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.174640972668531180e+00 0.000000000000000000e+00 5.551968098848760746e+00 0.000000000000000000e+00 4.951358382091025589e+01 0.000000000000000000e+00 6.784757895236746208e+02 0.000000000000000000e+00 1.289417027354864513e+04 0.000000000000000000e+00 3.194699837910418864e+05 0.000000000000000000e+00 9.898675026372743770e+06 0.000000000000000000e+00 3.722362423994455338e+08 0.000000000000000000e+00 1.660785486278358841e+10 0.000000000000000000e+00
8.559999999999999901e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.174845231116096844e+00 0.000000000000000000e+00 5.555516563489831583e+00 0.000000000000000000e+00 4.957340499389515287e+01 0.000000000000000000e+00 6.797315314511782844e+02 0.000000000000000000e+00 1.292706205202036290e+04 0.000000000000000000e+00 3.205236667344373418e+05 0.000000000000000000e+00 9.939118639359964058e+06 0.000000000000000000e+00 3.740633143989384770e+08 0.000000000000000000e+00 1.670355095369859314e+10 0.000000000000000000e+00
8.570000000000000144e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.175049489563662286e+00 0.000000000000000000e+00 5.559066414034731451e+00 0.000000000000000000e+00 4.963328077983121034e+01 0.000000000000000000e+00 6.809891836983470057e+02 0.000000000000000000e+00 1.296002599646372255e+04 0.000000000000000000e+00 3.215804249714806210e+05 0.000000000000000000e+00 9.979711351911783218e+06 0.000000000000000000e+00 3.758985936716884971e+08 0.000000000000000000e+00 1.679975714562132072e+10 0.000000000000000000e+00
8.579999999999999303e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.175253748011227728e+00 0.000000000000000000e+00 5.562617650724408946e+00 0.000000000000000000e+00 4.969321121361487315e+01 0.000000000000000000e+00 6.822487485725044962e+02 0.000000000000000000e+00 1.299306224040157213e+04 0.000000000000000000e+00 3.226402663441543700e+05 0.000000000000000000e+00 1.002045365560551174e+07 0.000000000000000000e+00 3.777421137373079658e+08 0.000000000000000000e+00 1.689647594127651978e+10 0.000000000000000000e+00
8.589999999999999546e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.175458006458793392e+00 0.000000000000000000e+00 5.566170273799821544e+00 0.000000000000000000e+00 4.975319633015622856e+01 0.000000000000000000e+00 6.835102283830802889e+02 0.000000000000000000e+00 1.302617091755982619e+04 0.000000000000000000e+00 3.237031987116411328e+05 0.000000000000000000e+00 1.006134604345267825e+07 0.000000000000000000e+00 3.795939082389351130e+08 0.000000000000000000e+00 1.699370985462673950e+10 0.000000000000000000e+00
